,product,title,rating,body
127,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery very bad report,3,Battery is quickly drain whine use Internat daly 2time or 3time charging
128,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery and security problems facing,3,Bina use kiye ratbhar me phone ki battery 100 se 84 ho gaya tha data off hone par bhi. Battery quality me sudhar Karen. Kbhi kbhi to tap karne par bhi password khul jata hai .Itna mahenga phone or ye problem issue karna pad raha hai. 100%se 99hone me 1mnt ka bhi time nhi lgta.
129,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not hanging problem,4,It's very good phone I use this phone 2015 it's very good experience so I purchased again this brand phone .
130,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",A THING OF BEAUTY!!!,5,"If you're looking for a phone under 30k primarily for content consumption then one plus Nord 2t is definitely one of the best options in its segment.DISPLAY - Absolutely in love with the smooth 90hz amoled display, colours are bright and vivid. The display coupled with its kick-ass set of speakers makes it a delight to watch high quality content on OTT platforms and YouTube.BATTERY & CHARGING - Comes with a 80w fast charger that charges the battery to 100% in less than 30 minutes and lasts a full day even with heavy usage.When in hurry, simply charge it for 10 minutes and you're good to go for the next 4-5 hours.GAMING -  I am not much of a gamer but from what i have seen, it handles gaming pretty well without any issues.HEATING - I was quite sceptical before buying Nord 2T given the notorious performance of its predecessor in this particular department. But looks like they have improved as I have not faced any major heating issues till now despite long sessions of heavy usage.CAMERA - The back camera is fantastic and performs pretty well in all kinds of lighting conditions. Pictures are well balanced with the right dose of saturation and contrast. Camera has night mode and ultra wide features as well.Now coming to the front camera, its a  HUGE LET DOWN. Perhaps the only thing in this phone that has disappointed me is Its front camera. I found the front camera performance to be very inconsistent and borderline terrible at times specially in indoor conditions. Don't buy this one if you take too many selfies.USER INTERFACE - Clean and crisp, without any bloatwares.We may not get ""the Classic Oxygen OS"" anymore but it's still oxygen OS and IMO it is far better than the UI experience provided by any of it's competitors.BUILD & DESIGN - The Nord 2T looks classy  and feels premium to the core. No arguments on this one.Overall, i am completely happy and satisfied with this phone's performance till now and I find it to be value for money at 29k!!!I believe every phone compromises somewhere or the other in this price range, just be sure about your requirements and make a decision accordingly."
131,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Gud to use for long time usage.,4,"It's really good, chargingus also very fast reviewing after 2month of use."
132,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Battery drain in an 2_3hrs, don't buy",3,Battery life is worsten part
133,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Phone heating issue and battery daining issue,4,Phone heating issue and battery draining issue
134,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Sometimes it’s get slow,4,After uses it’s became slow sometimes and battery drain issues is bugging me off.Till now no update is working
135,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Great product features and quality,5,Product quality and features
136,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best in this range,5,Best in this range
137,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good but not the best,4,"With high expectations, it tried to providegood experience but not the best.Review after 3 months usage:Pros:Camera very goodAmazing Fast chargerOS is stable and healthyVery good upgrade option, if you are on a cheap phoneCons:Performance Average.After using navigation with Google Maps on a long drive (4 hours) even when on charging, made the phone really really hot and laggy."
138,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Thhns,4,Thnks
139,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","It's good , but OnePlus hang nhi hota that fact proven failed in this phone",4,"Phone is good but few glitches happens sometimes, also i have been using this phone from last 3 months, it hanged 3-4 times, during calling ."
140,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best in higher mid range segment,4,Have used OnePlus Nord 2T almost 10days and I am pretty much satisfied in overall performance.Pros:> Fluid Amoled display> Lightning fast fingerprint> Signature Alert slider> OxygenOs experience> Superfast charging> Gorilla Glass body (front & back)> No lagging or hang issue at all> Premium design> Great rear cameraCons:> Front camera could have better> 120hz Refresh rate could have provided> A bit quick battery drainage
141,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good one,5,Finger print it working slow
142,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Battery draining so far also a fake flash, overall so good",4,"Primery camera is perfect but not same as front, Battery life is not expected as draining so far"
143,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Totally worth the money - a value for money deal,5,"I got this product a couple of days back, and so far it met all the expectations it stated. I hope not to revisit and modify this review after few months down the lane."
144,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",My utmost request OnePlus/Oppo please get the battery optimisation sorted.,4,"New review: After the new update the battery life has increased drastically, thanks for that. However there are still some bugs, the photos can be better, lacks pure Android experience for which OnePlus was known.Old review: ""Almost nothing is good about this phone. O2 operating system is now CO2 Operating system. Automatic brightness is a feature from decades earlier yet you've still managed to mess this up. Again battery optimisation is the worst, Around 4 hours screen time. Camera is always over saturated and iso is always on the higher side. Background apps get closed so fast so multitasking is a no no, it straggles to keep up. System hang issue faced even in Android 12. Dimensity 1200 is better than Dimensity 1300, it's deceiving. Why did we pay around 29k for this phone? I mean 4k 60fps is now 4k 30fps? Really? One last recommendation, WORK ON THE SOFTWARE. This is not a stable software."""
145,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good phone,5,Value for money
146,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",NYC,5,
147,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera,5,
148,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Phone is almost good at the price of 26499rs for 8+128 and 28999rs for 12+256...,4,"The media could not be loaded.
                



 Colours in every picture is vibrant and natural... Even front camera took some amazing shots. Did faced any bugs in my 1 month usage. Updates are regularly provided. Memory management is good and smooth phone."
149,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best fit in this price segment,5,Really very good mobile under this price segment.Rear camera quality is superb and UI is amazing
150,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome,5,Best camera
151,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",A good phone but with bad software optimisation,4,"Pros :1. Design and weight distribution is quite good.2. Superfast 80W vooc charging.3. Display and Camera is good too.4. Runs smooth.Cons :1. Major issue with certain apps like Google duo( Meet) , app crashes during video calls a lot. Hope OnePlus fix it with S/w update. Very irritating as video call drops frequently.2. Even though you kill/close all the open apps, they stays open.3. Slight but ignorable heating observed while charging.Overall a pretty good phone but I hope one plus fixes the front camera utilising app crash thing with a quick patch or update."
152,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Love it,5,Good phone
153,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent,5,Good
154,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice phone,5,Good phone
155,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Good
156,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Very good, thank you amazon",5,
157,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Value of Money,4,I am writing this review after using one month.It fits for the price range as I got this mobile with exchange of my old mobile so if you are getting this in 20k-21k then I will suggest go for it.1. There is no heating issue and heating issue depends on your charging style.2. Camera is good for this money.3. Phone look is great.4. Phone case provided by one plus is very good.5. I didn't face any hang issue.You can go for it if you are getting below 23k. In that range mobil is very good
158,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Super,5,Super
159,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Quality of this phone is good but not good camera,5,Battery and touch is good but camera is not good
160,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worthy phone,4,"Pretty good ,there is a little bit of heating issue while using the camera , touch is very smooth , display is also good .go for it best in this price range of 28999."
161,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good smart phone under 30000/-,4,"The media could not be loaded.
                



 Moved Redmi to OnePlus, nice experience till now , camera performance is good, 4k video recording is good... Premium body design... Camera Auto focus is nice..."
162,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Overall Well Fully Balanced Mobile Phone,4,"The First look is ossowm, Battery Charging is ultra fast in one min it charges almost 4-5% . But draining is also fast, But sure at once charge it will go up to 8-10hrs easily. Display quality is awesome. Camera is also good.Yes, all the features is fully well balanced.Not better and not worst in particular feature. This Mobile is really best if you looking for a well balanced mobile in this price range."
163,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",This mobile all is well or good,5,👍👍
164,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Cool product from OnePlus apart from charging,4,Battery back is not good enough
165,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good phone in 30k range,4,Good phone in 30k range
166,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not bad,4,Battery and camera quality has to be improve coming update playing bgmi display heat also heavy please update the issue apart from mobile was good
167,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Overall good phone with good camera,4,Over all good beside battery issue and not find second sim option
168,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good product,4,Good product
169,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Bettry issue,3,Bettry bahot jaldi khatam ho jati hai....Baki mobile sahi hai ek hi problem hai ...
170,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",The mobile look premium,5,I am using this phone from last 1 month almost everything is fine Except Battery drain in 7-8 hours . Battery backup is not very good as compared to the price. And the features of the phone are fine but not good according to cost.
171,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery service is not good,4,Like
172,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,4,No
173,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome one plus,4,Awesome
174,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice product,5,"The media could not be loaded.
                



 Like it 💓💓♥️♥️"
175,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",A good bet under 30k,4,"Heating issue is some what there,,"
176,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Don't buy if you want good battery back-up phone,3,"Very disappoint with the battery, it gives hardy 5 to 6 hr backup."
177,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","All functions are very good & fantastic, feature just like I phone...thanks",5,"All good & fantastic quality like camera, speaker, Alexa, battery charging fast & longtime charged,, overall good best product.. thanks amazon"
178,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,4,Good phone
179,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",I know,4,
180,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best phone,4,Battery Backup is not Good
181,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera results very good,4,"Nice camera, Good battery backup..."
182,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Jabardast,4,
183,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent,5,Battery charging excellent
184,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",I want change my phone,3,Battery backup is not good
